         Dat/Zeit;  Wind;Rotor;Leistung;Azimut;   Prod. 1;   Prod. 2;BtrStd 1;BtrStd 2;Gen1-;Lager;Außen;GetrT; Status;Spann;Spann.1;Spann.2;Strom-;Strom-.1;Strom-.2;CosPh;    Abgabe;     Bezug;  KH-Zähl1;  KH-Zähl2;  KH-DigiE;  KH-DigiI;  KH-Ana-1;  KH-Ana-2;  KH-Ana-3;  KH-Ana-4
2023-09-21 01:40:00;12.128252025921892;254.37183103059786;147.348416390283;278.6281183350328;88.93908667450671;85.40014835959525;30.657553491548907;36.574092375237036;47.37581113301884;13.820492975741288;24.556254964830757;55.84791768986497;1;147.59603859733284;146.37872944940824;126.05393567200034;4.674563473259612;19.59761192150767;16.491911579410612;0.9017422016047172;78.14102740968343;26.93329242688559;208.63270580362172;282.85877477141275;0.4453816769559178;0.3722353139313549;2.646372543669251;1.1371663489877708;1.7868851787762479;4.6978845246750325
2023-05-21 15:30:00;12.63880254641752;216.02250659490747;290.7640363088982;210.95248911589735;72.1258465640629;71.9104617334047;13.493955263615852;3.4662348914376304;83.80598855504148;44.19430910482448;-3.637680668794303;36.99455833350848;0;105.08433887414981;103.1592886162665;127.93522911935337;9.676627722811158;0.7020641321458254;9.285525042009834;0.8988094590626144;65.14874963990226;37.29959677111292;258.7840252880915;413.98283385749176;0.6759800989302386;0.25367618307253414;1.0822891893632942;4.070635101317986;2.779571342749831;2.238475734512564
2023-09-01 03:10:00;20.5859520890851;138.24674916698416;429.0830594078712;156.22381398486237;59.13364925565568;38.70164268584504;13.974747477288773;43.462779203893106;24.406564795230835;10.207866160038986;11.291522288716326;58.185142161833355;0;108.36741550779554;139.07685120482247;104.256510403128;0.8947951270121068;18.942018014553277;16.99399146392209;0.9928128959335573;20.359066788184155;16.25730854626502;434.34829423442017;266.33133574121297;0.9844286449383894;0.5625835604286958;4.862379835951931;0.9774599530519884;2.099958674914089;3.5222645303578455
2023-08-21 11:50:00;13.783990592494803;199.6399413862043;368.30653820220857;359.6895562530986;0.4210186235242386;84.7709840177756;9.88945556475263;11.674327847564502;30.27036295210692;44.19695265842871;-6.203387970949135;31.986353127523476;1;124.03581281652129;113.77202736737283;125.08308947282401;15.846527772582878;10.145607109603269;13.40399076130381;0.9867966606476415;73.5514977478254;1.4520966989558903;170.196459394319;108.3842264827267;0.8590571380176499;0.01578469284225148;0.3765216721496967;1.8606068788619035;0.023404690713528242;0.488083796154804
2023-11-22 02:20:00;0.7563213535296931;103.57255160248451;97.3882854254891;276.32460695809004;38.154508506731645;7.961071083833593;14.268279724484351;9.342059627563254;95.52987424107593;33.094419637066196;15.603687832531982;75.43546088255205;1;141.51086484202173;145.46057491212736;102.9787531206059;11.866832113883198;12.25453637279292;12.838915936990666;0.8065586297639676;79.75292668793945;27.084124923929465;466.6922401806944;318.5807151327814;0.799616413024818;0.5980993708335665;4.585442736520223;2.0761520012856804;2.442740908190935;4.748476143894676
2023-03-25 01:50:00;10.285333277701081;182.73086043184236;286.74903930357425;229.01300691979597;56.794190669140974;85.28735432075463;3.429855890332628;3.230152904002559;29.828536821951733;36.984947874582645;27.898304542367896;20.519733283171526;0;147.19282564692173;118.68054647126935;124.92711380961599;15.534077661199735;14.768743501571674;11.74710832496245;0.9106986128726303;8.57781959430579;28.29605964446343;353.157560829815;329.90423534281217;0.7411671772113524;0.19251895148715503;0.4800365255058353;2.51507304652351;0.35153613795576855;0.5289264662249799
2023-12-19 01:10:00;17.077316454531587;302.9004399718619;85.4819859796413;95.5373115080071;41.95170802941058;12.133811435132468;33.38677167899303;27.485486839503665;20.456030483815013;6.011218540987567;27.17766704641795;39.043949381357805;0;132.25599040198244;108.83988628640618;132.03865640756425;2.63296074666312;13.88143330626235;10.657253410150085;0.8425569315803342;68.09384203538157;24.546742208688567;146.32223682529184;132.68122938397607;0.8586184617616657;0.6898389231023079;3.5697106833918895;0.9446950453974856;3.1541761188528095;3.787327660806791
2023-09-07 12:00:00;7.306788258896055;36.34918801358742;122.65176745678974;184.7314069272539;51.774107382552636;42.822741671956756;14.20411941226406;17.5203561036398;85.11806217630043;39.315175648493;15.581840952722025;67.91511656861513;1;149.10414525332527;148.65041606583083;104.26857875310917;15.370669285062084;19.082090041318153;8.625696103785142;0.8482623822021466;78.9598531958504;45.39466615863282;397.57162773001585;239.57454978250695;0.531720643383945;0.6806854747549582;3.5814690298997673;2.3916043331521286;0.995437292138312;2.1395991670491323
2023-03-13 15:40:00;0.758584131031978;198.5625909685727;201.52559013595962;247.8506936139671;35.71301805459935;1.2373054127031824;37.08743609504511;46.25619976914049;79.72814460955355;4.4362602889776115;2.634764840848174;32.77519350113753;0;139.84660681825488;119.03154067350593;145.78039812558552;14.076977910591628;19.884651255602563;4.98224214071481;0.8194251943652209;15.255381848609895;30.629329131234044;134.0107692318955;124.9099641031195;0.022937633142606106;0.8995654455493437;2.870694958866389;3.124455535677485;1.804292062916758;4.894215574729873
2023-07-18 02:30:00;16.702213136465375;295.36624739204984;307.0782847731809;300.5368785823995;54.47408513823759;52.3376086504298;32.794035180475625;4.648800228567107;10.419579972218319;13.736226969365006;25.0865897577564;21.77504407926802;0;103.5773307056489;120.93256985100174;124.62969168445909;10.617770104599556;11.880543397994126;17.387585720779214;0.8946113337719217;36.42400785494281;3.9774487321816707;476.0051878495973;288.3311976915731;0.5245364152920867;0.608761129709511;2.1695889959861354;3.4181291345951346;0.21251112022195873;2.0160589824953834
2023-03-23 02:40:00;20.073038647284267;305.75899067451735;268.5629779340048;161.01867314712726;50.26895204478957;43.763571113379896;9.588539267609326;44.791490932125946;57.45907478583927;27.88717698335888;2.7413715326222032;33.97630668251618;1;125.35388519753322;119.45209825852608;132.8934193952813;4.8330791219438;8.66475137846271;4.908582224958316;0.8041083133742359;1.0815060760229644;28.127555201638483;116.82377844378689;391.6351906499818;0.6762136961287788;0.18029841613653796;2.20296557020811;2.264444298447208;1.2389605711960838;2.6125427337137896
2023-08-21 06:30:00;8.860951596613448;0.20865746459556966;156.45778151132367;176.72409911903978;24.7235095686138;33.54838562069957;46.364210726898904;26.19374355777052;41.49276172743828;22.964911512163777;-1.1382926968497067;65.73413405751904;0;118.35794559372536;130.70160304406866;109.03589708234021;11.324934647457779;12.4980752604191;19.38262108549548;0.9995977057687588;88.5972242822269;11.777380278218368;470.19535335698833;316.9667850674572;0.3822519409743036;0.06051323064979397;4.590769645974346;2.7192220676570478;0.5644771644775837;1.3682681262089829
2023-03-17 21:30:00;5.42941418337454;121.97095299727926;412.03916643733197;264.67557803840793;35.58631551482419;73.51223358621009;16.94852472711496;25.34541348772618;41.03007013719457;22.20530819884378;1.8299760697084224;29.774770682845997;0;144.88082905703823;148.58433171999908;120.71257522009387;2.0554766277515557;16.48913264688848;11.196510333481456;0.8863218275686533;57.13306770012155;21.870542827260852;499.13290693882095;426.02460063445625;0.7340568253705624;0.14889436635315878;1.5303623348798712;0.9462841615406042;2.1022288829577813;2.177619286418019
2023-10-09 05:30:00;23.927535761604464;226.95711102321377;368.68621094758043;149.54251993666412;31.267201606220464;39.76000413440735;1.8015275860153557;21.776319581720777;45.9044428284777;48.28599664161021;26.306796347588367;41.06330187162043;0;132.87387734334607;106.24437790940897;141.3451287855665;19.026487557432425;9.49354965034384;13.933970484580588;0.9521314420026447;37.79307760290189;30.324675555677988;386.3522965367508;383.29000796997417;0.4411975335818138;0.08070852497609304;3.774129364474845;4.958466851757951;0.3060069716608077;4.541308746523899
2023-01-08 02:30:00;14.824949855438557;200.14508518780406;189.47688009045334;74.55681523364157;81.69273955524802;61.62234946389702;39.00766412928071;48.164901744710335;50.02442903004882;10.459807978991615;-4.701846319799259;66.49290871712236;0;108.31201521214487;133.26708365336083;117.40342099417734;16.907428580950207;18.03512013925538;11.840243065235757;0.9740426503255699;67.5099921049058;33.08042462367916;188.50920198167057;406.14687352073366;0.028463494236190656;0.01575439628212527;0.837844792062411;1.531076780267861;2.9141875160896076;3.0010592208850366
2023-10-22 20:20:00;2.804614223529928;190.11010257743672;256.6890339518169;342.8326518593722;9.921152289219648;74.20245845486838;22.914716101811443;44.86078223126334;84.7740212333976;4.4222326233656855;10.0846516169686;36.18851174678436;0;115.89566566137873;100.76747036227165;145.23224811524997;3.609760831835127;11.983512840716326;5.319924155827199;0.9395429645173538;24.992564593433574;42.417252322598756;244.14860112376698;377.1992487071515;0.42150718708824564;0.3483837815829577;4.730179006221645;0.17121377422824047;3.566072973178767;4.739135370975908
2023-06-07 21:30:00;10.218851003929915;13.63649171161403;80.06657259554679;39.789499736415806;12.250492287584036;98.61010566115911;5.175734591815351;48.58483007929847;3.1279075517192556;9.913708686583956;11.895622520967216;22.43740679192794;1;109.53502411972349;138.70185045228752;107.0085050360904;18.988566503179428;17.773740636081673;10.841930759528601;0.9220027636474081;98.95235662001618;25.473468336485734;202.68729552360045;403.80575415067625;0.8888858788139081;0.8161865656494816;4.99117110933487;0.15336307356546008;4.711997894913681;2.4880363439410496
2023-07-05 15:40:00;11.033651242827656;131.64328849571805;449.1825528526086;237.77187638791497;80.69015496809665;69.0743206547562;23.62486490257988;41.60910378781158;99.22315448471973;31.96223527355231;17.580534253856822;77.69008648602374;1;104.83329572659956;114.94910666061675;146.19229201244906;11.451829056131306;2.946334668787076;11.842073185018736;0.8170927451159006;92.11371773872365;10.470260857495322;322.7805299741705;296.0402356959302;0.7765862871909265;0.5903943500268637;3.5266771127726084;2.0891954527924526;1.9700389311605182;2.289181495534096
2023-04-15 19:20:00;10.12548090142999;220.05328044093733;223.24733366522904;168.53929907373438;39.0648994078973;11.663833932151825;44.216428738570244;15.748386955562948;42.770380949259355;8.201141353844116;6.5943896218885385;23.80391836556508;1;124.02179624296667;147.86880963672036;112.31772679857414;0.37199201478218535;9.147245787210167;11.297215875984296;0.8767646454347264;30.312001541187605;12.264501111714644;370.6992088202006;117.80915807480511;0.37968890783690357;0.6926307114385014;3.4235918404351464;3.4448014378575835;2.9281191992196436;2.8244187838549935
2023-11-02 06:00:00;3.101428071007345;107.35739458722585;387.8138539561043;297.95142460525227;34.509510554483114;93.34191760111653;9.206764634600267;30.50898947692835;37.02549384086162;47.55629703393252;28.74845060024964;36.60035132170496;0;100.2733421806055;120.58755687160982;106.2075706334801;3.6685412832672903;6.658556637299046;2.590275330155436;0.9381206580782768;63.92874931353969;5.664624249827116;205.52346461106006;430.02141927888556;0.6490122582863708;0.912056728568827;3.455880738761532;0.006596214223885122;2.492928123320863;3.973952106819665
2023-11-07 07:40:00;23.230816315538572;74.59230460460556;138.95273170677254;331.04581795260606;51.00940667686348;44.901093098923226;29.008841997394924;20.76218602675905;36.06302525119741;28.42290499044462;19.720712643743003;62.5619413896391;1;134.20157047737763;127.61430446196428;117.12497875926596;18.256863493644545;13.784334136000167;16.962618735589235;0.9039950165753989;72.63414289871494;4.415034117033434;131.7345420183766;231.78484218093027;0.6068213482139563;0.12734381629180436;3.7875952117558587;4.788196645852779;0.11079519750091027;3.237188482605034
2023-12-08 08:30:00;22.37033566317614;295.8059988471076;377.0328154502919;259.2757322460155;36.8874443451447;39.02274680757909;33.86029219949805;22.755313973487233;69.02793552645066;29.496747060395805;23.395249985566913;52.22209476219777;0;112.43721818698654;133.70107322467976;119.07913632916127;1.584899355790681;16.87239361073154;19.48118328998262;0.849716871661037;73.7754239204696;20.881934221255943;379.37180153885015;344.9022737616042;0.7502541355240441;0.5835945143528026;3.0935805609980433;0.018347143317044012;0.6981765194663553;1.5869722170104494
2023-05-31 16:50:00;21.470641373791533;235.09293513494256;56.68653490861564;226.78934042038537;11.292039419977485;21.594224202086664;1.0708954297613926;26.606246611621536;64.56672284789794;1.1753945872385707;-3.4031421034262888;57.718172577182045;1;136.2686652951328;109.56973169622978;117.81186459762517;14.656457408976799;16.391675713875063;3.0693459463798023;0.8420324697785906;14.24252209984388;1.6804790879118958;437.33176709090844;302.4901203357707;0.2804551634704979;0.6051834820505055;3.1066147820902157;3.031937475236664;4.823469740725839;0.37491766171555363
2023-09-04 18:10:00;20.360061108267345;323.42312144298756;93.37933144179728;127.75500546363189;18.990627310921703;20.95742259160599;43.704214658099616;24.454882973242793;67.56446090955004;23.16596592125365;-2.5865352899632965;42.189089542739396;0;128.82246418474122;126.22545962748563;111.75106054591075;10.061075668325126;11.168653968001141;11.250641561619343;0.9132588423623389;87.92606502232094;25.650443879078257;416.28868149637464;198.89940529675175;0.5359540992278642;0.7294018647355591;2.078077416377193;1.6718363700140415;2.0882300723656613;1.757731762130732
2023-03-19 19:30:00;13.937883147338232;275.61458498169475;150.1772570789704;191.31656962339432;36.981775092553406;36.60460026611404;11.778594628806793;29.26264319632919;66.76927940510154;13.277495196417071;13.706079154499847;23.30864697619156;1;120.4176437799874;116.50105681630811;149.1221923222349;11.434579099317364;17.12436009746163;12.710427440365608;0.801865017055129;23.344602791593395;19.86097009484048;395.8657389902967;279.4159551267733;0.27415973732133625;0.7952733337342835;1.7788511272301681;2.6352525550232193;1.7818027994840768;2.3555243341529986
2023-10-06 07:40:00;15.061805778718748;26.246922774043018;432.44664448108017;25.7451957588315;90.17934484810826;66.77532891986874;37.352051778731706;5.610841184780274;52.73466929664704;13.747495810003402;-3.6175837927538845;24.975931912029623;0;135.86009536041817;128.52390955315326;118.64735885985634;13.491043054757508;3.3172855734414486;7.192317424006718;0.9941010813896216;32.49953036465302;35.41216436595532;291.77082350541593;446.0220625809445;0.18177040220110463;0.5110814815082649;2.520141729432725;1.3567900739685097;3.5321804761981306;3.2244749065143075
2023-09-28 11:30:00;19.701985404581794;199.55894245460516;470.020818141715;266.2621353809041;44.438961347254356;92.24410293236738;37.1156061576317;49.216569816881936;64.73532267859431;48.58807951602867;0.260659340360597;78.41960750018305;1;100.65067515641546;105.2739235664207;144.44302424026552;13.323795306280692;2.8704710250741017;12.825852426820422;0.9888372296425779;15.591545790667283;24.740996096147704;243.8027420063449;122.21680153501188;0.9674129999635752;0.5827867247436688;2.7643630424466785;1.0314554490087102;2.311634958739285;3.1524030745372835
2023-10-31 05:10:00;5.299125612968436;94.39270336255112;279.9993906756162;4.320020317693372;84.50240582357313;41.25247395466853;1.7691242612978553;44.007224816758914;5.334615442589474;8.772197977829975;8.660942342499766;61.20655028935012;0;107.02424406162305;120.2874892465075;141.2643480109248;3.585026517053773;1.4655565959461225;12.101523632549778;0.9758707817152277;44.61196293195143;4.642449505115486;384.21074253161356;254.6065496967085;0.34802903919668915;0.22295452099071544;0.05680742296800323;2.3898410246219415;1.3984585695633156;4.8963157166453355
2023-02-07 18:40:00;11.603328735853664;350.3228482976147;348.6914607791827;207.49162918217428;34.83998050340815;29.054072757807837;44.07398157533834;32.43478622068431;89.4983722130683;20.228424649726062;12.756593882270082;46.24560604246403;1;111.15207076652496;107.21657972917421;115.78141453124631;0.27952304524354377;5.3987504614616455;1.9505027539212194;0.847832278883392;99.18806789362627;16.311902685469885;437.67567072665787;288.7942751073946;0.5950080443675074;0.11034808827122922;0.6678001182950527;0.34703659713870183;4.454604162349678;2.379753286510578
